areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000002,North West,region,2020-08-20,51447,6858
E12000002,North West,region,2020-08-19,51223,6856
E12000002,North West,region,2020-08-18,50969,6855
E12000002,North West,region,2020-08-17,50779,6853
E12000002,North West,region,2020-08-16,50497,6849
E12000002,North West,region,2020-08-15,50380,6844
E12000002,North West,region,2020-08-14,50225,6834
E12000002,North West,region,2020-08-13,49989,6827
E12000002,North West,region,2020-08-12,49751,6824
E12000002,North West,region,2020-08-11,49476,6820
E12000002,North West,region,2020-08-10,49167,6815
E12000002,North West,region,2020-08-09,48809,6812
E12000002,North West,region,2020-08-08,48650,6807
E12000002,North West,region,2020-08-07,48436,6797
E12000002,North West,region,2020-08-06,48195,6791
E12000002,North West,region,2020-08-05,47916,6785
E12000002,North West,region,2020-08-04,47655,6783
E12000002,North West,region,2020-08-03,47376,6777
E12000002,North West,region,2020-08-02,47078,6765
E12000002,North West,region,2020-08-01,46911,6761
E12000002,North West,region,2020-07-31,46753,6759
E12000002,North West,region,2020-07-30,46575,6753
E12000002,North West,region,2020-07-29,46354,6747
E12000002,North West,region,2020-07-28,46068,6740
E12000002,North West,region,2020-07-27,45870,6736
E12000002,North West,region,2020-07-26,45681,6733
E12000002,North West,region,2020-07-25,45523,6727
E12000002,North West,region,2020-07-24,45386,6721
E12000002,North West,region,2020-07-23,45228,6717
E12000002,North West,region,2020-07-22,45045,6712
E12000002,North West,region,2020-07-21,44837,6703
E12000002,North West,region,2020-07-20,44680,6696
E12000002,North West,region,2020-07-19,44515,6688
E12000002,North West,region,2020-07-18,44422,6684
E12000002,North West,region,2020-07-17,44315,6677
E12000002,North West,region,2020-07-16,44206,6665
E12000002,North West,region,2020-07-15,44056,6657
E12000002,North West,region,2020-07-14,43910,6647
E12000002,North West,region,2020-07-13,43800,6639
E12000002,North West,region,2020-07-12,43694,6632
E12000002,North West,region,2020-07-11,43639,6628
E12000002,North West,region,2020-07-10,43560,6619
E12000002,North West,region,2020-07-09,43472,6613
E12000002,North West,region,2020-07-08,43341,6595
E12000002,North West,region,2020-07-07,43225,6588
E12000002,North West,region,2020-07-06,43131,6575
E12000002,North West,region,2020-07-05,42988,6561
E12000002,North West,region,2020-07-04,42873,6554
E12000002,North West,region,2020-07-03,42802,6547
E12000002,North West,region,2020-07-02,42705,6534
E12000002,North West,region,2020-07-01,42603,6524
E12000002,North West,region,2020-06-30,42479,6516
E12000002,North West,region,2020-06-29,42375,6501
E12000002,North West,region,2020-06-28,42252,6487
E12000002,North West,region,2020-06-27,42158,6465
E12000002,North West,region,2020-06-26,42065,6452
E12000002,North West,region,2020-06-25,41961,6437
E12000002,North West,region,2020-06-24,41835,6416
E12000002,North West,region,2020-06-23,41675,6397
E12000002,North West,region,2020-06-22,41546,6370
E12000002,North West,region,2020-06-21,41387,6351
E12000002,North West,region,2020-06-20,41286,6339
E12000002,North West,region,2020-06-19,41168,6317
E12000002,North West,region,2020-06-18,40999,6302
E12000002,North West,region,2020-06-17,40820,6282
E12000002,North West,region,2020-06-16,40636,6262
E12000002,North West,region,2020-06-15,40426,6235
E12000002,North West,region,2020-06-14,40262,6213
E12000002,North West,region,2020-06-13,40114,6190
E12000002,North West,region,2020-06-12,39985,6169
E12000002,North West,region,2020-06-11,39818,6145
E12000002,North West,region,2020-06-10,39643,6119
E12000002,North West,region,2020-06-09,39421,6091
E12000002,North West,region,2020-06-08,39204,6066
E12000002,North West,region,2020-06-07,39037,6026
E12000002,North West,region,2020-06-06,38908,5990
E12000002,North West,region,2020-06-05,38774,5953
E12000002,North West,region,2020-06-04,38568,5920
E12000002,North West,region,2020-06-03,38329,5887
E12000002,North West,region,2020-06-02,38075,5850
E12000002,North West,region,2020-06-01,37790,5813
E12000002,North West,region,2020-05-31,37531,5781
E12000002,North West,region,2020-05-30,37298,5752
E12000002,North West,region,2020-05-29,37083,5717
E12000002,North West,region,2020-05-28,36779,5676
E12000002,North West,region,2020-05-27,36456,5625
E12000002,North West,region,2020-05-26,36162,5586
E12000002,North West,region,2020-05-25,35855,5543
E12000002,North West,region,2020-05-24,35586,5498
E12000002,North West,region,2020-05-23,35322,5453
E12000002,North West,region,2020-05-22,35032,5404
E12000002,North West,region,2020-05-21,34655,5366
E12000002,North West,region,2020-05-20,34229,5316
E12000002,North West,region,2020-05-19,33732,5272
E12000002,North West,region,2020-05-18,33151,5212
E12000002,North West,region,2020-05-17,32742,5161
E12000002,North West,region,2020-05-16,32442,5116
E12000002,North West,region,2020-05-15,32036,5061
E12000002,North West,region,2020-05-14,31644,4994
E12000002,North West,region,2020-05-13,31215,4947
E12000002,North West,region,2020-05-12,30687,4897
E12000002,North West,region,2020-05-11,30142,4826
E12000002,North West,region,2020-05-10,29613,4772
E12000002,North West,region,2020-05-09,29265,4692
E12000002,North West,region,2020-05-08,28919,4637
E12000002,North West,region,2020-05-07,28436,4555
E12000002,North West,region,2020-05-06,27926,4473
E12000002,North West,region,2020-05-05,27341,4397
E12000002,North West,region,2020-05-04,26764,4328
E12000002,North West,region,2020-05-03,26339,4247
E12000002,North West,region,2020-05-02,25847,4164
E12000002,North West,region,2020-05-01,25433,4082
E12000002,North West,region,2020-04-30,24708,4005
E12000002,North West,region,2020-04-29,23938,3911
E12000002,North West,region,2020-04-28,23143,3820
E12000002,North West,region,2020-04-27,22433,3734
E12000002,North West,region,2020-04-26,21811,3642
E12000002,North West,region,2020-04-25,21382,3548
E12000002,North West,region,2020-04-24,20829,3453
E12000002,North West,region,2020-04-23,20075,3345
E12000002,North West,region,2020-04-22,19212,3233
E12000002,North West,region,2020-04-21,18294,3106
E12000002,North West,region,2020-04-20,17593,3000
E12000002,North West,region,2020-04-19,16918,2893
E12000002,North West,region,2020-04-18,16305,2797
E12000002,North West,region,2020-04-17,15440,2662
E12000002,North West,region,2020-04-16,14860,2545
E12000002,North West,region,2020-04-15,14083,2379
E12000002,North West,region,2020-04-14,13390,2251
E12000002,North West,region,2020-04-13,12758,2098
E12000002,North West,region,2020-04-12,12148,1953
E12000002,North West,region,2020-04-11,11660,1800
E12000002,North West,region,2020-04-10,11050,1646
E12000002,North West,region,2020-04-09,10449,1505
E12000002,North West,region,2020-04-08,9644,1374
E12000002,North West,region,2020-04-07,8794,1237
E12000002,North West,region,2020-04-06,8010,1077
E12000002,North West,region,2020-04-05,7143,969
E12000002,North West,region,2020-04-04,6518,849
E12000002,North West,region,2020-04-03,5919,748
E12000002,North West,region,2020-04-02,5237,636
E12000002,North West,region,2020-04-01,4561,523
E12000002,North West,region,2020-03-31,3942,427
E12000002,North West,region,2020-03-30,3387,365
E12000002,North West,region,2020-03-29,2881,293
E12000002,North West,region,2020-03-28,2522,244
E12000002,North West,region,2020-03-27,2200,206
E12000002,North West,region,2020-03-26,1867,165
E12000002,North West,region,2020-03-25,1512,134
E12000002,North West,region,2020-03-24,1259,111
E12000002,North West,region,2020-03-23,1003,89
E12000002,North West,region,2020-03-22,828,68
E12000002,North West,region,2020-03-21,711,56
E12000002,North West,region,2020-03-20,596,43
E12000002,North West,region,2020-03-19,513,34
E12000002,North West,region,2020-03-18,415,24
E12000002,North West,region,2020-03-17,331,17
E12000002,North West,region,2020-03-16,276,13
E12000002,North West,region,2020-03-15,220,11
E12000002,North West,region,2020-03-14,196,7
E12000002,North West,region,2020-03-13,171,5
E12000002,North West,region,2020-03-12,128,2
E12000002,North West,region,2020-03-11,88,2
E12000002,North West,region,2020-03-10,71,1
E12000002,North West,region,2020-03-09,56,1
E12000002,North West,region,2020-03-08,49,1
E12000002,North West,region,2020-03-07,44,
E12000002,North West,region,2020-03-06,35,
E12000002,North West,region,2020-03-05,33,
E12000002,North West,region,2020-03-04,23,
E12000002,North West,region,2020-03-03,21,
E12000002,North West,region,2020-03-02,14,
E12000002,North West,region,2020-03-01,8,
E12000002,North West,region,2020-02-29,1,
E12000002,North West,region,2020-02-28,1,
