areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000009,South West,region,2020-11-26,78726,2732
E12000009,South West,region,2020-11-25,77958,2711
E12000009,South West,region,2020-11-24,77103,2681
E12000009,South West,region,2020-11-23,76275,2650
E12000009,South West,region,2020-11-22,75265,2631
E12000009,South West,region,2020-11-21,74692,2595
E12000009,South West,region,2020-11-20,73996,2558
E12000009,South West,region,2020-11-19,73097,2523
E12000009,South West,region,2020-11-18,72104,2502
E12000009,South West,region,2020-11-17,70929,2477
E12000009,South West,region,2020-11-16,69635,2453
E12000009,South West,region,2020-11-15,67897,2430
E12000009,South West,region,2020-11-14,66846,2412
E12000009,South West,region,2020-11-13,65590,2401
E12000009,South West,region,2020-11-12,63875,2385
E12000009,South West,region,2020-11-11,62323,2367
E12000009,South West,region,2020-11-10,60728,2348
E12000009,South West,region,2020-11-09,58959,2337
E12000009,South West,region,2020-11-08,57057,2320
E12000009,South West,region,2020-11-07,55767,2301
E12000009,South West,region,2020-11-06,54606,2290
E12000009,South West,region,2020-11-05,53125,2273
E12000009,South West,region,2020-11-04,51565,2258
E12000009,South West,region,2020-11-03,49957,2251
E12000009,South West,region,2020-11-02,48420,2243
E12000009,South West,region,2020-11-01,46630,2229
E12000009,South West,region,2020-10-31,45915,2221
E12000009,South West,region,2020-10-30,45060,2212
E12000009,South West,region,2020-10-29,43815,2199
E12000009,South West,region,2020-10-28,42408,2183
E12000009,South West,region,2020-10-27,41036,2175
E12000009,South West,region,2020-10-26,39609,2163
E12000009,South West,region,2020-10-25,38264,2155
E12000009,South West,region,2020-10-24,37356,2150
E12000009,South West,region,2020-10-23,36568,2141
E12000009,South West,region,2020-10-22,35432,2136
E12000009,South West,region,2020-10-21,34154,2130
E12000009,South West,region,2020-10-20,32792,2123
E12000009,South West,region,2020-10-19,31655,2120
E12000009,South West,region,2020-10-18,30523,2117
E12000009,South West,region,2020-10-17,29935,2112
E12000009,South West,region,2020-10-16,29288,2103
E12000009,South West,region,2020-10-15,28496,2099
E12000009,South West,region,2020-10-14,27819,2097
E12000009,South West,region,2020-10-13,26962,2094
E12000009,South West,region,2020-10-12,26008,2092
E12000009,South West,region,2020-10-11,25268,2088
E12000009,South West,region,2020-10-10,24787,2083
E12000009,South West,region,2020-10-09,24221,2082
E12000009,South West,region,2020-10-08,23469,2079
E12000009,South West,region,2020-10-07,22630,2078
E12000009,South West,region,2020-10-06,21842,2077
E12000009,South West,region,2020-10-05,21195,2076
E12000009,South West,region,2020-10-04,20547,2076
E12000009,South West,region,2020-10-03,20116,2073
E12000009,South West,region,2020-10-02,19716,2072
E12000009,South West,region,2020-10-01,19301,2071
E12000009,South West,region,2020-09-30,18903,2070
E12000009,South West,region,2020-09-29,18511,2069
E12000009,South West,region,2020-09-28,18238,2069
E12000009,South West,region,2020-09-27,17921,2068
E12000009,South West,region,2020-09-26,17801,2066
E12000009,South West,region,2020-09-25,17672,2066
E12000009,South West,region,2020-09-24,17452,2065
E12000009,South West,region,2020-09-23,17244,2063
