areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000007,London,region,2020-05-24,31891,6328
E12000007,London,region,2020-05-23,31839,6320
E12000007,London,region,2020-05-22,31774,6304
E12000007,London,region,2020-05-21,31693,6289
E12000007,London,region,2020-05-20,31537,6268
E12000007,London,region,2020-05-19,31395,6238
E12000007,London,region,2020-05-18,31266,6211
E12000007,London,region,2020-05-17,31153,6189
E12000007,London,region,2020-05-16,31075,6168
E12000007,London,region,2020-05-15,31003,6149
E12000007,London,region,2020-05-14,30870,6121
E12000007,London,region,2020-05-13,30712,6092
E12000007,London,region,2020-05-12,30508,6070
E12000007,London,region,2020-05-11,30315,6041
E12000007,London,region,2020-05-10,30153,6002
E12000007,London,region,2020-05-09,30027,5967
E12000007,London,region,2020-05-08,29898,5934
E12000007,London,region,2020-05-07,29692,5894
E12000007,London,region,2020-05-06,29419,5849
E12000007,London,region,2020-05-05,29152,5801
E12000007,London,region,2020-05-04,28935,5758
E12000007,London,region,2020-05-03,28686,5709
E12000007,London,region,2020-05-02,28518,5658
E12000007,London,region,2020-05-01,28271,5594
E12000007,London,region,2020-04-30,27917,5546
E12000007,London,region,2020-04-29,27493,5494
E12000007,London,region,2020-04-28,27065,5438
E12000007,London,region,2020-04-27,26752,5369
E12000007,London,region,2020-04-26,26334,5309
E12000007,London,region,2020-04-25,26023,5243
E12000007,London,region,2020-04-24,25690,5180
E12000007,London,region,2020-04-23,25312,5093
E12000007,London,region,2020-04-22,24792,5002
E12000007,London,region,2020-04-21,24394,4889
E12000007,London,region,2020-04-20,23930,4783
E12000007,London,region,2020-04-19,23497,4683
E12000007,London,region,2020-04-18,23102,4565
E12000007,London,region,2020-04-17,22702,4444
E12000007,London,region,2020-04-16,22122,4333
E12000007,London,region,2020-04-15,21547,4193
E12000007,London,region,2020-04-14,20887,4046
E12000007,London,region,2020-04-13,20292,3903
E12000007,London,region,2020-04-12,19696,3733
E12000007,London,region,2020-04-11,19195,3562
E12000007,London,region,2020-04-10,18676,3397
E12000007,London,region,2020-04-09,18058,3222
E12000007,London,region,2020-04-08,17257,3023
E12000007,London,region,2020-04-07,16384,2791
E12000007,London,region,2020-04-06,15431,2569
E12000007,London,region,2020-04-05,14574,2372
E12000007,London,region,2020-04-04,13942,2176
E12000007,London,region,2020-04-03,13176,1951
E12000007,London,region,2020-04-02,12194,1759
E12000007,London,region,2020-04-01,11126,1565
E12000007,London,region,2020-03-31,10147,1376
E12000007,London,region,2020-03-30,9213,1196
E12000007,London,region,2020-03-29,8345,1046
E12000007,London,region,2020-03-28,7750,902
E12000007,London,region,2020-03-27,7174,783
E12000007,London,region,2020-03-26,6359,656
E12000007,London,region,2020-03-25,5594,534
E12000007,London,region,2020-03-24,4834,415
E12000007,London,region,2020-03-23,4202,328
E12000007,London,region,2020-03-22,3515,272
E12000007,London,region,2020-03-21,3077,219
E12000007,London,region,2020-03-20,2727,173
E12000007,London,region,2020-03-19,2300,127
E12000007,London,region,2020-03-18,1969,102
E12000007,London,region,2020-03-17,1614,76
E12000007,London,region,2020-03-16,1303,53
E12000007,London,region,2020-03-15,1070,37
E12000007,London,region,2020-03-14,905,29
E12000007,London,region,2020-03-13,755,18
E12000007,London,region,2020-03-12,621,12
E12000007,London,region,2020-03-11,456,6
E12000007,London,region,2020-03-10,273,3
E12000007,London,region,2020-03-09,181,2
E12000007,London,region,2020-03-08,128,
E12000007,London,region,2020-03-07,106,
E12000007,London,region,2020-03-06,91,
E12000007,London,region,2020-03-05,67,
E12000007,London,region,2020-03-04,53,
E12000007,London,region,2020-03-03,35,
E12000007,London,region,2020-03-02,29,
E12000007,London,region,2020-03-01,17,
E12000007,London,region,2020-02-29,13,
E12000007,London,region,2020-02-28,12,
E12000007,London,region,2020-02-27,9,
E12000007,London,region,2020-02-26,7,
E12000007,London,region,2020-02-25,5,
E12000007,London,region,2020-02-24,2,
E12000007,London,region,2020-02-23,1,
E12000007,London,region,2020-02-22,1,
E12000007,London,region,2020-02-21,1,
E12000007,London,region,2020-02-20,1,
E12000007,London,region,2020-02-19,1,
E12000007,London,region,2020-02-18,1,
E12000007,London,region,2020-02-17,1,
E12000007,London,region,2020-02-16,1,
E12000007,London,region,2020-02-15,1,
E12000007,London,region,2020-02-14,1,
E12000007,London,region,2020-02-13,1,
E12000007,London,region,2020-02-12,1,
E12000007,London,region,2020-02-11,1,
